PowerShell version 5.1.18362.752
Filter vs Where-Object,,,,,,,,ForEach vs For,,,,,,,,ForEach vs .ForEach(),,,,,,,,ForEach vs ForEach-Object,,,,,,,,ForEach vs | ForEach-Object,,,,,,,,Array vs ArrayList,,,,,,,,ArrayList vs Generic List,,,,,,,,Object List vs Type List,,,,,,,,Replace vs Regex.Replace,,,,,,,,Pipes vs Long Form,,,,,,,,String.Insert vs +=,,,,,,,,String.Format vs -f,,,,,,,,Get-Content vs .NET Stream,,,,,,,,[void] vs Out-Null,,,,,,,,Write-Host vs Write-Output,,,,,,,,Write-Output vs [Console]::WriteLine(),,,,,,,,Function vs Code,,,,,,,,Class vs Code,,,,,,,,Path vs Get-ChildItem -Filter
Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max
24.49436,25.2944,19.7851,30.9019,1517.78965,1553.9124,1469.8631,1553.9124,262.6044,263.61535,251.1294,271.0228,260.76266,277.4596,249.5677,277.4596,240.78119,240.8762,237.7121,245.9906,2814.66473,2860.1768,2783.3084,2860.1768,241.39023,241.2351,237.8489,246.5131,1.922,7.3488,0.9846,7.3488,244.67875,240.8318,237.0089,271.5048,2920.21445,2948.2993,2877.1832,2948.2993,2331.08619,2349.5532,2241.1522,2499.2689,2.62358,11.4827,1.1927,11.4827,2.12447,1.5885,1.4253,6.6552,6.22547,37.1954,1.1472,37.1954,1.94638,1.30225,1.1823,6.3848,2.13135,9.1497,1.147,9.1497,359.22028,359.0829,335.4213,404.399,363.72162,396.2383,343.382,396.2383,93.47417,97.85285,82.3459,109.3005,3.78162,12.0967,2.3505,12.0967,23.24233,22.4648,21.3765,31.9985,29.0387,35.9951,24.951,35.9951,0.380948859999998,0.3185,0.2832,6.879,0.40121376,4.071,0.2882,4.071,0.9992567,0.9251,0.7537,6.5002,0.613200599999999,5.5984,0.3977,5.5984,30.8831,31.3148,24.8579,46.3059,269.17997,350.6096,243.1571,350.6096,236.63,243.5057,212.7149,270.0208,4.58007,8.5017,3.3868,8.5017,5.26918,5.5609,3.7261,7.4373,26.53708,32.3847,19.5156,32.3847,393.27571,394.17565,360.3489,456.3471,28.91673,39.2132,26.0318,39.2132,6.14656,5.66195,4.2612,14.001,5.55654,11.0341,4.0911,11.0341,76.02739,75.9983,57.92,114.5195,22.33842,42.3103,18.3774,42.3103,
