PowerShell version 6.2.4
Filter vs Where-Object,,,,,,,,ForEach vs For,,,,,,,,ForEach vs .ForEach(),,,,,,,,ForEach vs ForEach-Object,,,,,,,,ForEach vs | ForEach-Object,,,,,,,,Array vs ArrayList,,,,,,,,ArrayList vs Generic List,,,,,,,,Object List vs Type List,,,,,,,,Replace vs Regex.Replace,,,,,,,,Pipes vs Long Form,,,,,,,,String.Insert vs +=,,,,,,,,String.Format vs -f,,,,,,,,Get-Content vs .NET Stream,,,,,,,,[void] vs Out-Null,,,,,,,,Write-Host vs Write-Output,,,,,,,,Write-Output vs [Console]::WriteLine(),,,,,,,,Function vs Code,,,,,,,,Class vs Code,,,,,,,,Path vs Get-ChildItem -Filter
Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max,Mean,Median,Min,Max
16.52055,16.24885,12.4751,25.4295,177.44628,198.6715,166.9085,198.6715,198.70363,201.44385,189.6736,209.3928,205.27078,215.5336,198.2118,215.5336,186.90787,187.54295,184.2254,188.5441,264.00524,272.4555,257.9429,272.4555,191.27306,189.4208,185.9685,212.3428,1.01095,3.1344,0.5407,3.1344,190.5027,190.19565,182.0242,200.7852,307.59035,325.9727,298.0632,325.9727,2168.5019,2119.6386,2057.6648,2495.1753,2.11669,8.2786,0.526,8.2786,1.90239,0.8056,0.56,9.7243,1.68316,9.0984,0.4612,9.0984,1.68248,1.2059,0.5816,5.4897,1.61014,7.2609,0.4299,7.2609,271.45948,271.27955,263.0288,289.9442,261.63741,287.6809,253.3476,287.6809,401.38113,385.79065,357.1203,590.2378,355.72614,385.4765,343.109,385.4765,26.20358,23.73275,20.1264,47.313,25.21407,27.4217,24.066,27.4217,0.0606725100000009,0.049,0.0457,3.0105,0.0651520199999994,1.7468,0.0474,1.7468,0.6258072,0.56015,0.4174,4.9364,0.2145865,3.8898,0.1642,3.8898,20.33259,20.00675,17.9324,25.0031,229.77545,237.6658,225.2896,237.6658,154.29423,157.25255,143.7897,164.0218,2.67036,4.0971,2.0418,4.0971,2.61951,2.84205,2.0295,3.4373,22.22759,29.8883,19.646,29.8883,55.13578,54.30525,51.5178,66.6385,20.34885,21.2679,18.6343,21.2679,3.63245,3.35445,2.143,9.9499,3.39586,5.5857,2.1545,5.5857,57.17011,58.4617,48.9904,66.4172,11.57512,15.7921,9.3254,15.7921,
